,text,label
748,"Might get shade for this, but damn I love Sundays🏒 #hockey",['hockey']
749,Here are our winners from last nights #hockey junior and senior awards!  Congratulations to all the winners!  Very well deserved!  🎉🎉🎉👏👏👏  https://t.co/zbZCJdQHYL,['hockey']
750,"@MetaBeautsNFT just a suggestion, you should be out at these #youthhockey #tournaments sharing your #metabeautsnft project and doing #giveaways there instead of giving more #nfts to all the owners of #cryptomoms and #cryptodads! You do want #hockeyplayers to like #nfts #hockey ??","['youthhockey', 'tournaments', 'metabeautsnft', 'giveaways', 'nfts', 'cryptomoms', 'cryptodads', 'hockeyplayers', 'nfts', 'hockey']"
751,Our girls played hard all year and came out on top. Proud of these girls for a great year! #hockey,['hockey']
752,"With 20 minutes in their season, the Pioneers erased a one-goal deficit and stormed on to defeat Minnesota State, 5-1, to win the program's ninth national #hockey championship and its first since 2017...  https://t.co/3YrDeFpZhJ",['hockey']
753,Light the lamp with these beauty DIY Hockey BBQ Tongs  https://t.co/hrCzGQkVSf #Hockey #BBQ #Project #DIY,"['hockey', 'bbq', 'project', 'diy']"
754,"Shop #GoJetsGo  Phone Cases, Frames, Puzzles, Prints, Towels and more @ &gt;&gt;  https://t.co/SegWhSYoGm &lt;&lt; #NHL #NHL22 #NHLTwitter #Hockey #winnipeg #Jets #WinnipegJets","['gojetsgo', 'nhl', 'nhl22', 'nhltwitter', 'hockey', 'winnipeg', 'jets', 'winnipegjets']"
755,2-1 against Paradise today! We are off to the finals!!! Congrats to Charlie &amp; Nick on their goals! See you at 5pm! ⁦@AvalonCeltics⁩ ⁦@CJPDoyle⁩ ⁦@chrisfamilyman⁩ ⁦@BMWStJohns⁩ #hockey  https://t.co/mid6Kqdw9o,['hockey']
756,This young goalie met a hero today! Thanks to the gracious Kirk McLean. @hometownhockey @canucks #hockey #goalie #canucks @stuffedpotato2008  https://t.co/ECcl78ut4a,"['hockey', 'goalie', 'canucks']"
757,Beautiful day for a quick pickup game. #rollerhockey #hockeylife #hockey  https://t.co/FswM3pABaX,"['rollerhockey', 'hockeylife', 'hockey']"
758,Enjoying the hockey tournament happening in Brookfield #PeterandMaryAgnesatournament #hockey  https://t.co/VUKl9meDEK,"['peterandmaryagnesatournament', 'hockey']"
759,"High sticking, tripping, slashing, spearing, charging, hooking, fighting, unsportsmanlike conduct, interference, roughing. That's #hockey.",['hockey']
760,Final day at camp today. It was a great experience with amazing people. Can’t wait to get the opportunity to come back! @GrizzlysAJHL  #Hockey  https://t.co/O3DemoRnfD,['hockey']
761,Really love what Erik Haula is bringing to the team. #hockey #bruins 🏒,"['hockey', 'bruins']"
762,Look for the 🇩🇰 flag tonight in section 114 at the @Senators @NHLJets game in #Ottawa. Proud to have #Danes on both teams  @NikolajEhlers24 @mads_sogaard #hockey @DenmarkinCanada @CanadaDenmark  https://t.co/WuNwvJ0xeP,"['ottawa', 'danes', 'hockey']"
763,"@DanRather First parent vs child #Hockey game. Guess by the facial expressions who won? Both admitted to having a great time, regardless of the outcome ❤️  https://t.co/UWXSzVlrH2",['hockey']
764,Netherlands outlast India 3-0 in Women’s Junior Hockey World Cup  semi-final  https://t.co/2sZXtmF6lL #Hockey #WomensJuniorHockeyWorldCup #India #Netherlands @netindian,"['hockey', 'womensjuniorhockeyworldcup', 'india', 'netherlands']"
765,Bring. On. Bobby. Brink.   His name oozes #hockey glory.,['hockey']
766,Congratulations to the Denver Men's Hockey team for winning the D1 NCAA Men's Title!! #denver #NCAAChampionship #NCAA #Hockey #pioneer  @BroadcastingRi  https://t.co/SudrDDU5zU,"['denver', 'ncaachampionship', 'ncaa', 'hockey', 'pioneer']"
767,Join me tonight at 9:00 PM est. on @Whatnot for an epic hockey break 🔥🏒🥅🔥 2 Hobby Boxes + Star Rookies Box Break !!! @UpperDeckHockey @UpperDeckSports #whatnot #hockey #hockeycards #upperdeck #opeechee #Livestream  https://t.co/zGLR7oHPeV,"['whatnot', 'hockey', 'hockeycards', 'upperdeck', 'opeechee', 'livestream']"
768,"Shop #GoDucksGo  Frames, Puzzles, Prints, Phones Cases, Towels and more @ &gt;&gt;  https://t.co/I7muK4bQdo &lt;&lt; #NHL #Hockey #NHLTonight #NHL21 #Anaheim #AnaheimDucks #Ducks #FlyTogether","['goducksgo', 'nhl', 'hockey', 'nhltonight', 'nhl21', 'anaheim', 'anaheimducks', 'ducks', 'flytogether']"
769,Always fun to run into players that I used to interview “back in the day” like @1kirkmclean 👊  We’re in Prince George for @hometownhockey_ &amp; we were just talking about a 4am scrum at #YVR after the ‘94 SC finals Time flies 😁  #hockey #media   @Canucks  https://t.co/6EGodnsx7W,"['yvr', 'hockey', 'media']"
770,Clinched playoffs baby! Order my papi shirts today!  https://t.co/j6HeNi3YJT 💙  #AustonMatthews #Toronto #LeafsNation #TorontoMapleLeafs #leafsforever #Matthews #trend #recordbreaking #tml #shirt #artist #torontoartist #shop #GoLeafsGo #papi #graphicdesign #hockey #HockeyTwitter  https://t.co/GewsSsrB0X,"['austonmatthews', 'toronto', 'leafsnation', 'torontomapleleafs', 'leafsforever', 'matthews', 'trend', 'recordbreaking', 'tml', 'shirt', 'artist', 'torontoartist', 'shop', 'goleafsgo', 'papi', 'graphicdesign', 'hockey', 'hockeytwitter']"
771,The last one to do this was Mario Lemieux. Nuff said.  #hockey  https://t.co/fuShkoiVxQ,['hockey']
773,Boston Bruins News - @NHLBruins lines for today's matinee with the Washington Capitals. #bostonbruins #bruins #bostonathlete #boston #hockey #NHL #NHLBruins #bostonathletemagazine,"['bostonbruins', 'bruins', 'bostonathlete', 'boston', 'hockey', 'nhl', 'nhlbruins', 'bostonathletemagazine']"
774,"Jack Dangles #22 in Yellow, on the #penaltykill, tried to bait them into making a bad #pass but instead blocks a #shot from the #Defence, takes it up &amp; #scores #GOAL #hockey #blues #springhockey #yorkton #sk #yxe #sask #smhl #jaxen  https://t.co/zLgPjSelAn","['penaltykill', 'pass', 'shot', 'defence', 'scores', 'goal', 'hockey', 'blues', 'springhockey', 'yorkton', 'sk', 'yxe', 'sask', 'smhl', 'jaxen']"
775,"Got my feet up relaxing, and loving a matinee #NHL game (nice 🇬🇧 UK early evening watch) #ALLCAPS, let's go! 🏒 #CapsBruins #Hockey  https://t.co/KXGs26c3Je","['nhl', 'allcaps', 'capsbruins', 'hockey']"
776,No Score Yet! @NHL_On_TNT  #Hockey,['hockey']
777,"Find a game better than #hockey , be sure to let me know, bud.",['hockey']
778,"One Metropolitan Division Team Poised for an Early Playoff Exit (Puck Prose)  The Metropolitan Division is loaded, which means that at least one team will be out of the p...  Add your highlights:  https://t.co/BOHkSa4K1O  #NHL #hockey","['nhl', 'hockey']"
779,Excellent hospitality as always from @BanburyHC &amp; spirited performance by young @trojanshc team + Jacko   Congratulations to @darkbluehockey on promotion &amp; to Banbury who ran them so close.   @swsportsnews @portsmouthsport   #hockey #umpiring #thirdteam,"['hockey', 'umpiring', 'thirdteam']"
780,Come Say Hi!  Franchise Hockey Manager 8 (FHM8) Current Day Ottawa Senators (GM Only)  https://t.co/TAF293Qxo0  #argplays #fhm8 #hockey #nhl #indiegame #streamers #simulation #gaming #GoSensGo,"['argplays', 'fhm8', 'hockey', 'nhl', 'indiegame', 'streamers', 'simulation', 'gaming', 'gosensgo']"
781,San Jose Sharks Can't Close As Connor McDavid Wins It For The Edmonton Oilers  Kyle and JD are in awe of Connor McDavid in his game-winning goal against the San Jose Sharks. We a .. #NHL #hockey  https://t.co/xU4k2O4s6x   https://t.co/d9Mjx4KYLo,"['nhl', 'hockey']"
782,It’s not about how good you are but how bad you want it. One season ends but another begins #playoffs #hockey #goodroller #inlinehockey #team #wintogether #pro #piha  • • @impactcoyotes @ West Covina Roller Hockey  https://t.co/U5rsuZbq0X,"['playoffs', 'hockey', 'goodroller', 'inlinehockey', 'team', 'wintogether', 'pro', 'piha']"
783,Spring League starts tomorrow! Check out our website for the full Spring League 2022 Schedule. Good luck everyone! #NYHL #NYHLProud #NYHLFamily #hockey   https://t.co/KqdiRqA6sH  https://t.co/vjcDDlDBMw,"['nyhl', 'nyhlproud', 'nyhlfamily', 'hockey']"
785,An incredible day! Thank you @BlackGirlHockey for putting on this amazing event! @MLSELaunchPad #bghc #blackwomeninhockey #hockey  https://t.co/Qny829yyEr,"['bghc', 'blackwomeninhockey', 'hockey']"
786,"Shop #NHLBruins Frames, phones cases, puzzles, pillows @ &gt;&gt;  https://t.co/Fn1pmJzpOX &lt;&lt; #BostonBruins #Bruins #Boston #NHL #Hockey #NHL22","['nhlbruins', 'bostonbruins', 'bruins', 'boston', 'nhl', 'hockey', 'nhl22']"
787,"Shop #ALLCAPS  Frames, Puzzles, Prints, Phones Cases, Towels and more @ &gt;&gt;  https://t.co/YGZyaQxb8B &lt;&lt; #NHL #Hockey #NHLTonight #NHL21 #Washington #WashingtonCapitals #Caps #Capitals #Ovechkin","['allcaps', 'nhl', 'hockey', 'nhltonight', 'nhl21', 'washington', 'washingtoncapitals', 'caps', 'capitals', 'ovechkin']"
788,"It’s HERE! The nutty 🥜 #NHLNugget SWAGshop has landed 🛬 at  https://t.co/MSLpyIqz2U! Check us out and grab a hat, sweaty or tee … OR ALL THREE!  🥅 #nhl #hockey 🥅  https://t.co/Lnzmc6CQpW","['nhlnugget', 'nhl', 'hockey']"
789,India will play against England for the bronze medal on Tuesday.  #India #FIH #Hockey #SkyExchange #WorldCup  https://t.co/gLt3quUBYd,"['india', 'fih', 'hockey', 'skyexchange', 'worldcup']"
790,Episode 95! The Johnny Canuck Pod passes the belt to the Vancouver @Canucks for keeping the playoff dream alive. Let's *BEEP* go guys!! #NHL #Canucks #Hockey #Flames #parenting Shouties: @BikNizzar @SatiarShah @Schenn_Luke   https://t.co/eK4f98Cpkc,"['nhl', 'canucks', 'hockey', 'flames', 'parenting']"
791,"Congratulations to the @MacsTournament ""C"" Finals winner, the @GVCanadians, who defeated @rha_kelowna 4-3. Canadian's Dylan Nazareth with the winning goal.  #MacsTournament #TheMacsIsBack @CSSHL @BCEHL @circlekcan @CircleKStores #AAAHockey #yychockey #Hockey #hockeycalgary  https://t.co/vene1IfTWH","['macstournament', 'themacsisback', 'aaahockey', 'yychockey', 'hockey', 'hockeycalgary']"
792,Who on here knows about collecting #Hockey Cards... if not will move to youtube. Saw some gorgeous graded Barkov and Huberdeau Rookie cards and accidentally had fun one day and got Big O cards and once graded worth a pretty penny.... It's fun but that was an  accidental W,['hockey']
793,HOCKEYLIFESTYLE 🏒⚡️ What we love and life - Time for #playoffs 🥅 . #hockey #hockeylife #hockeyislife #puck #puckwear #eishockey #icehockey #lifestyle #switzerland #schweiz  https://t.co/ZTFouZmdaN  https://t.co/Hj31pef7dH,"['playoffs', 'hockey', 'hockeylife', 'hockeyislife', 'puck', 'puckwear', 'eishockey', 'icehockey', 'lifestyle', 'switzerland', 'schweiz']"
795,"Progressive, age-specific training programs crafted specifically to improve your speed #ontheice  https://t.co/IODdbVO3b6 #Hockey #Training","['ontheice', 'hockey', 'training']"
796,Double-header day - at @EastlinkCtrPEI to get photos of @QMJHL game between @IslandersHKY and @CBEHockey b4 heading up Highway 2 for Game 2 of @THEMHL playoff series between @SsideCapitals and @FRedWingsHockey tonight! #Hockey #PEI,"['hockey', 'pei']"
798,Improve Your Skating With These Drills!  https://t.co/snEFU69C7A #hockey #skating #stickhandling #nodaysoff #skills #drills,"['hockey', 'skating', 'stickhandling', 'nodaysoff', 'skills', 'drills']"
799,"📣 New Podcast! ""With new faces in new places, the Flyers end the Iron Man Streak!"" on @Spreaker #flyers #four #frozen #hockey #ink #ironman #keith #ncaa #philadelphia #streak #writers #yandle  https://t.co/tWwrCpAJdm","['flyers', 'four', 'frozen', 'hockey', 'ink', 'ironman', 'keith', 'ncaa', 'philadelphia', 'streak', 'writers', 'yandle']"
801,The @WashCaps are a class act all the way. Eh Eh Eh. #LGC #Hockey #NHL @WesJohnsonVoice is the best PAA in the league. What a talented guy!!! #WashingtonCapitals,"['lgc', 'hockey', 'nhl', 'washingtoncapitals']"
802,Keeping it simple with custom PadSkinz logos. Clean and classy. #padskinz #goalielife #goalie #goaliegear #hockeylife #hockeygear #hockey #hockeygame  https://t.co/BZ9fwtOTBO,"['padskinz', 'goalielife', 'goalie', 'goaliegear', 'hockeylife', 'hockeygear', 'hockey', 'hockeygame']"
803,#JWC2021 #Hockey   India started the semifinal match brilliantly but then came this WORLD CLASS move from the Netherlands to open the scoring and be on their way to yet another Junior Women's World Cup final. 👏🏽👏🏽👏🏽  🎥 @watchdothockey  https://t.co/98iUHj3Xvj,"['jwc2021', 'hockey']"
804,"To saying goodbye to our seniors, to winning team awards, yesterday’s banquet was filled with laughter, praise, and acknowledgments.   Thank you to everyone who attended to recognize all the hard work our team was put in this year!  • • • #LTUhockey #hockey  https://t.co/hzm0UUNKTt","['ltuhockey', 'hockey']"
805,Tampa Bay Lightning hosts Buffalo Sabres.  Looking for action during this game?  Find out if there is any value in our preview. #NHL #Hockey  https://t.co/u7O6QRCrXf,"['nhl', 'hockey']"
806,"📣 New Podcast! ""Off the Wall Hockey Show Episode 62: Clinching Time"" on @Spreaker #clinching #cup #east #hockey #nhl #off #playoffs #time #wall #west  https://t.co/rKt62Y9LRc","['clinching', 'cup', 'east', 'hockey', 'nhl', 'off', 'playoffs', 'time', 'wall', 'west']"
807,Unisex wool beanie hat in rust orange mustard yellow stripes  https://t.co/9EU36vIYfU via @Etsy #rustmustardorangestripedwoolbeaniehat #hockey #football #woolstripedskullcap #hiking #biker #skateboard #chemocap #soccer #rugby #musician #mechanic #teacher #artist #author #realtor,"['rustmustardorangestripedwoolbeaniehat', 'hockey', 'football', 'woolstripedskullcap', 'hiking', 'biker', 'skateboard', 'chemocap', 'soccer', 'rugby', 'musician', 'mechanic', 'teacher', 'artist', 'author', 'realtor']"
808,It’s hockey time once again! As the Lightning take on the Storm!  GO LIGHTNING!!!  #georgeshockeycorner #hockey #icehockey #hockeyislife #icehockeyislife #GuildfordLightning #ladieshockey #ladiesicehockey #StreathamStorm  https://t.co/M8OoMTimRe,"['georgeshockeycorner', 'hockey', 'icehockey', 'hockeyislife', 'icehockeyislife', 'guildfordlightning', 'ladieshockey', 'ladiesicehockey', 'streathamstorm']"
809,"Yes, it is still hockey season! Representing Greater Manchester in a full day tournament! @EighteenHockey #hockey #eighteenhockey  https://t.co/5JMstdtbql","['hockey', 'eighteenhockey']"
810,Me with my favourite Lightning player and a gold medal from the IIHF tournament! @GBWomensHockey   #georgeshockeycorner #hockey #icehockey #hockeyislife #icehockeyislife #GuildfordLightning #TeamGBLadies #womenshockey  https://t.co/VwRQKBey1p,"['georgeshockeycorner', 'hockey', 'icehockey', 'hockeyislife', 'icehockeyislife', 'guildfordlightning', 'teamgbladies', 'womenshockey']"
811,Tampa Bay Lightning hosts Buffalo Sabres.  Find out who we are taking in this hard-hitting matchup. #NHL #Hockey  https://t.co/u7O6QRCrXf,"['nhl', 'hockey']"
812,Happy #nationalsiblingday  Tag your siblings in the comments below ⬇️⬇️  #hockey #icerink #figureskating #slapshot #family #siblings @ Kensington Valley Ice House &amp; Hartland Ice House  https://t.co/QVwPlnpzs3,"['nationalsiblingday', 'hockey', 'icerink', 'figureskating', 'slapshot', 'family', 'siblings']"
814,#PlayOff #Hockey over in #Peterborough as our @SwinWildcats take on the @GoPhantoms.  At #EndOfPeriod1 it’s all square.  #FoxWildcatFamily #WeAreOnTheIce #PhantomsCats #Road2Coventry  https://t.co/5QTLklf0tC,"['playoff', 'hockey', 'peterborough', 'endofperiod1', 'foxwildcatfamily', 'weareontheice', 'phantomscats', 'road2coventry']"
816,Very proud captain with a very large hangover!! #HockeyTwitter #hockey @OldKingstonianH  An experiment into running a #womensmasters side in regular leagues that worked! Respect to @CheamHC L2 especially - 2 great matches against you guys and looking forward to next season! 🏑🏑  https://t.co/F3tQGwUHoh,"['hockeytwitter', 'hockey', 'womensmasters']"
818,"Hey ya all  Hope ya all good?  Sorry, but no stream today. Am a bit broken after Suffolk O40s hockey in the @EastMastersHC country championships where Suffolk won! Massive probes to the whole team, a great effort by everyone!  #hockey #champions #winning  https://t.co/PNFXRovFiu","['hockey', 'champions', 'winning']"
825,"A fighting #Indian Junior Women's #hockey team went down to the Netherlands 3-0 in the #semifinals of the FIH Hockey Women's Junior #WorldCup, here on Sunday.   https://t.co/nzhJipZtvH","['indian', 'hockey', 'semifinals', 'worldcup']"
826,The Surrey/North Delta zone hockey program @vwgiants has ID camp May 6-8 at @PlanetIceDelta.   @ndminorhockey @CloverdaleMHA @SurreyMinor @SemiahmooRavens #hockey #SurreyBC #NorthDelta  https://t.co/47FhvUafYL,"['hockey', 'surreybc', 'northdelta']"
828,The Cup Coming Of Age Tale - A New Book For Hockey Fans  https://t.co/r9BAP9K0Xf via @stacyjuba #hockey #icehockey,"['hockey', 'icehockey']"
829,#avalanche #hockey #colorado #eagles #teamcolors thanks AHLtv for posting my tweet 🐣 w/hoodies on! I am letting my friend who lost her home in the #marshallfire 🔥 😢 pick one first before I list them.  https://t.co/XHPaOwmpwC,"['avalanche', 'hockey', 'colorado', 'eagles', 'teamcolors', 'marshallfire']"
830,Warmups @Capitals #NHL #Hockey  https://t.co/SmQlqJj1Mz,"['nhl', 'hockey']"
831,Dallas Stars -155 are the lock of the day. #Hawks #Blackhawks #Stars #TexasHockey #Dallas #NHL #hockey #hockeypicks #gamblingtwitter #freepick #makemoney #freepicks #HockeyTwitter #hockey  https://t.co/etj7B7Xe6S,"['hawks', 'blackhawks', 'stars', 'texashockey', 'dallas', 'nhl', 'hockey', 'hockeypicks', 'gamblingtwitter', 'freepick', 'makemoney', 'freepicks', 'hockeytwitter', 'hockey']"
833,#Hockey is figure skating in a war zone.,['hockey']
834,C$22.33 - #FreeShipping | Start buying in best prices  CENWA Ice Hockey Goalie Mask Necklace Hockey #CENWA       👉  https://t.co/57rL94PUUB       #sharious  #canadianbestseller  #canada #usa #product #CENWA  #Gift  #Goalie  #Hockey  #Jewelry  #Mask .  https://t.co/5Mww09mY6K,"['freeshipping', 'cenwa', 'sharious', 'canadianbestseller', 'canada', 'usa', 'product', 'cenwa', 'gift', 'goalie', 'hockey', 'jewelry', 'mask']"
835,"Had my third monster day of pucks in a row yesterday, going 13-5 to win 5.13 units on the giant 12 game slate. Today we have a pretty good 7 game @NHL slate. Let’s keep this going for a fourth straight day of wins! #NHL #hockey #gambling #hockeytwitter  https://t.co/7LkbshZHel","['nhl', 'hockey', 'gambling', 'hockeytwitter']"
837,"Today's @MacsTournament ""C"" Finals has @rha_kelowna at @GVCanadians.  Score is 3-2 Canadians at the end of 2.  #MacsTournament #TheMacsIsBack @CSSHL @BCEHL @circlekcan @CircleKStores #AAAHockey #yychockey #Hockey #hockeycalgary  https://t.co/NH182AAKxX","['macstournament', 'themacsisback', 'aaahockey', 'yychockey', 'hockey', 'hockeycalgary']"
838,"It's Masters Sunday, but it's still #Hockey Season! Tervis Made in USA NHL Carolina Hurricanes Insulated Tumbler Cup 16oz  https://t.co/195Vfm6KQz #AmazonAffiliate #Canes #LetsGoCanes","['hockey', 'amazonaffiliate', 'canes', 'letsgocanes']"
839,"Check out the new episode of our podcast!  In this episode, we talk with former pro hockey player Kyle Wilson.  Watch this episode on Youtube here:  https://t.co/5k3y76LkH8  Listen to this episode here:  https://t.co/WSld69H7F8  #podcast #realestate #hockey #spotify #kylewilson  https://t.co/z2hRKpaLDU","['podcast', 'realestate', 'hockey', 'spotify', 'kylewilson']"
840,Germany was denied a win by Bichu Devi Kharibam - their was class was seen in the way they turned their quarterfinal and semifinal vs Argentina n England into no-contests #RisingStars #JWC2022 #Hockey,"['risingstars', 'jwc2022', 'hockey']"
841,"Women's FIH Hockey Junior World Cup 2022 Final Netherlands vs Germany Schedule, Date, Time, Semi-final Results, Score, Points Table, Live Streaming #junior #hockey #women #worldcup #india #netherlands #england #final  https://t.co/u2X94lf34M","['junior', 'hockey', 'women', 'worldcup', 'india', 'netherlands', 'england', 'final']"
842,CAPTION THIS! France vs. Italy at the 2022 IIHF Ice Hockey U18 Women's World Championship Division I Group A. The two teams won silver and bronze respectively.  More from the tournament:  https://t.co/jGIcA4i8GH  📷 Norbert Vig #hockey #icehockey #womenshockey  https://t.co/3P2D3RcWYv,"['hockey', 'icehockey', 'womenshockey']"
843,"At the Cap Center today, center ice seats. Let’s go @Capitals! #NHL @NHL #Hockey  https://t.co/u4wG1AnrMU","['nhl', 'hockey']"
844,Loved the energy in the Vollmer Centre Friday night! #malia #NationalAnthem #ohcanada #Hockey #WindsorSpitfires @ryleygwill @SpitspixTim  https://t.co/9N1AHzJCTV,"['malia', 'nationalanthem', 'ohcanada', 'hockey', 'windsorspitfires']"
845,"India Beat England in a shootout to win bronze at 2013 Junior Women""s World Cup - again India will have to pip England for same colour medal #RisingStars #JWC2022 #Hockey","['risingstars', 'jwc2022', 'hockey']"
848,Have you been to a hockey game before? #canada #hockey #senators  https://t.co/bzWGIRrWmj,"['canada', 'hockey', 'senators']"
849,For today's #screenshotsaturday I'm so stoked to share some more gameplay from last week's @XPGameSummit !! It was so sick to play this early build of HOCKEY HEROES with some awesome people :) 🏒🇨🇦🕹️ #arcade #hockey #videogame #hockeytwitter  https://t.co/IxnmSUqrRK,"['screenshotsaturday', 'arcade', 'hockey', 'videogame', 'hockeytwitter']"
850,NOW AVAILABLE @beckettmedia authenticated this #autographed photo of #SteveChristoff from our #NHL selections on eBay  https://t.co/y7fijMtpnF and Amazon  https://t.co/BDyOcfxwT6 #hockey #teamusa #miracleonice #1980gold #olympics #doyoubelieveinmiricles #nhl #beckett #signed #photo,"['autographed', 'stevechristoff', 'nhl', 'hockey', 'teamusa', 'miracleonice', '1980gold', 'olympics', 'doyoubelieveinmiricles', 'nhl', 'beckett', 'signed', 'photo']"
852,Congrats @du_hockey on winning the @NCAAIceHockey championship yesterday! Check out all of @DU_Pioneers coach reviews and add your own:  https://t.co/QgAYUpQrvo  . . . #collegehockey #rateyourcoach #hockey #collegerecruiting  https://t.co/Gmr11IV4KY,"['collegehockey', 'rateyourcoach', 'hockey', 'collegerecruiting']"
853,Denim blue tweed wool beanie hat  https://t.co/5aiPl8Xp3o via @Etsy #blueskully #denimbluetweedwoolbeaniehat #bluewoolhat #hockey #football #soccer #rugby #hiking #biker #chemocap #skateboard #musician #author #teacher #scientist #mechanic #sailing,"['blueskully', 'denimbluetweedwoolbeaniehat', 'bluewoolhat', 'hockey', 'football', 'soccer', 'rugby', 'hiking', 'biker', 'chemocap', 'skateboard', 'musician', 'author', 'teacher', 'scientist', 'mechanic', 'sailing']"
854,Before you check out the Winnipeg Jets - Ottawa Senators game... Find out who are we taking in our preview.   #Punters #Hockey  https://t.co/p2AgxZlydG,"['punters', 'hockey']"
855,Head to head  One of the newest Eagles forwards goes up against one of the best goalies in the entire league. It’s Carter McClusky vs Franky Lapenna! #qmjhl #hockey  https://t.co/cFwFn2z3fw,"['qmjhl', 'hockey']"
856,#Hockey #Women’s #JuniorWorldCup:   Sublime Netherlands beat gritty India to make the final   https://t.co/cVJuSx3bRC via @thefield_in,"['hockey', 'women', 'juniorworldcup']"
857,Ottawa Senators hosts Winnipeg Jets.  Looking for action during this game?  Find out if there is any value in our preview. #Punters #Hockey  https://t.co/p2AgxZlydG,"['punters', 'hockey']"
860,4/10/22 I can take a vacation!!!! 🙌🏽🙌🏽🙌🏽🏀⛹🏾‍♂️✔️ ….. what a season😕 #switchinggears  Moving on until next season @LAKings Yesss sirrrr… 🏒❤️🏒👊🏽  #LAKings #Hockey #NHL #Lakings 👋🏽#Baseball #Dodgers  @Dodgers and …see you soon  @Saints🏈  https://t.co/1IMvpdjdbY,"['switchinggears', 'lakings', 'hockey', 'nhl', 'lakings', 'baseball', 'dodgers']"
861,"Shop #Preds Frames, phones cases, puzzles, pillows @ &gt;&gt;  https://t.co/qgzngrJSc2 &lt;&lt; #Nashville #Predators #nashvillePredators #NHL #Hockey #NHL22","['preds', 'nashville', 'predators', 'nashvillepredators', 'nhl', 'hockey', 'nhl22']"
864,#JuniorHockeyWC2022 | Indian Women's team loses 0-3 to Netherlands  READ: https://t.co/myjYWwZeWl  #Sports #Hockey #WomenHouse #SportsNews,"['juniorhockeywc2022', 'sports', 'hockey', 'womenhouse', 'sportsnews']"
865,There was no lack of excitement in the final minute of @THEMHL playoff game between the @SsideCapitals and @FRedWingsHockey on April 9. Click on the link below for the story at the @SaltWireNetwork:  https://t.co/lMHN8vdcTZ @HockeyPEI @Rod_Gallant  #Hockey #sports #PEI,"['hockey', 'sports', 'pei']"
866,Birdseye View 👀  #defendthenorth #hockey 🏒  https://t.co/0wGQ72JwyM,"['defendthenorth', 'hockey']"
867,A #princeedwardislander sparked the @IslandersHKY to a win in the first of back-to-back @QMJHL games vs. @CBEHockey on April 9. Click on the link below for the story at the @SaltWireNetwork:  https://t.co/Oga16Jy9za @IslesRadio @CoryArsenault  #Hockey #sports #PEI,"['princeedwardislander', 'hockey', 'sports', 'pei']"
868,Been a while since I've been to a prem match. @SurbitonHC outclassed @WimbledonHC yesterday to win 5-1 in @EnglandHockey #MHL #PremimerDivision  https://t.co/MXygKe63ng #hockey #fieldhockey  https://t.co/xT3Alc3Tkm,"['mhl', 'premimerdivision', 'hockey', 'fieldhockey']"
869,NHL 🏒 10/04 Bruins Penguins Lightning Wild Hurricanes Stars Jets #pronosticosdeportivosaf #hockey #nhl  https://t.co/dGvgkkUCSM,"['pronosticosdeportivosaf', 'hockey', 'nhl']"
871,"Various unopened packs of hockey cars. Plan is to collect these as well, and later do some giveaways! #Giveaway #hockey  https://t.co/0ZGJaECeSw","['giveaway', 'hockey']"
873,Gqeberha:: Team work at heart of Dutch victory  https://t.co/De7SEDKDof #hockey,['hockey']
875,#SundayFunday #MLB  - 15 #Baseball Games #MLB - 15 #Basketball Games #NBA75  - 7 #Hockey Games #NHL  - #OnlineCasino #Sportsbook  https://t.co/C5vcWaAK8h,"['sundayfunday', 'mlb', 'baseball', 'mlb', 'basketball', 'nba75', 'hockey', 'nhl', 'onlinecasino', 'sportsbook']"
876,"The Armenian connection in Montreal! A great tournament and we’re leaving with Silver! Could have been gold, but you know how those French Refs are! 😉 @arden_hockey44  #hockey #hockeylife #vaughanrangers #vaughan  https://t.co/r88GIMYFqX","['hockey', 'hockeylife', 'vaughanrangers', 'vaughan']"
878,The @stlouisblues  sank the @ny_islanders  6-1 Saturday evening. It was nice to see @binniner  back at it.    #stlblues #nhl #hockey @ Enterprise Center  https://t.co/bZyv4MhEWc,"['stlblues', 'nhl', 'hockey']"
880,Oatmeal rust brown tweed striped watchcap brimmed beanie hat  https://t.co/sYndgRoOL6 via @Etsy #brownstripedbrimmedbeaniehat #hiking #oatmealrustrbrowntweedstripedwatchcap #ski #hockey #football #marinerscap #snowboard #chemocap #musician #brownchunkyknithat #author #sailing #MD,"['brownstripedbrimmedbeaniehat', 'hiking', 'oatmealrustrbrowntweedstripedwatchcap', 'ski', 'hockey', 'football', 'marinerscap', 'snowboard', 'chemocap', 'musician', 'brownchunkyknithat', 'author', 'sailing', 'md']"
882,"Arbitrary stat.  50 goals in 50 games is used to start the season, not as a mid-season or rollover season stat.  #nhl #Hockey #HockeyTwitter   Still impressive.","['nhl', 'hockey', 'hockeytwitter']"
884,India 🇮🇳 lost to 🇳🇱 Netherlands 3-0 in the semifinal of Women's Junior Hockey World Cup.  #hockeyindia #Hockey #JuniorWorldCup #sports @TheHockeyIndia @FIH_Hockey @IndiaSports,"['hockeyindia', 'hockey', 'juniorworldcup', 'sports']"
886,Congrats #Indian #Hockey Team  https://t.co/kvrUECga3W,"['indian', 'hockey']"
890,Just found an orange in my #hockey bag...  https://t.co/80jW30FEbE,['hockey']
